latitude,longitude,room_type,bathrooms,bedrooms,beds,price,property_type,accommodates
37.73711,-122.43525,Entire home/apt,1.0,1.0,1.0,135.0,Entire home,2
37.75585,-122.42081,Private room,2.0,2.0,1.0,85.0,Private room in rental unit,1
37.78408,-122.44436,Entire home/apt,1.0,1.0,2.0,83.0,Entire condo,4
37.78353,-122.44369,Private room,1.0,1.0,1.0,91.0,Private room in home,1
37.76114,-122.44929,Entire home/apt,1.5,2.0,2.0,225.0,Entire rental unit,6
37.79359,-122.42421,Private room,1.5,1.0,1.0,85.0,Private room in rental unit,1
37.76945,-122.42456,Entire home/apt,1.0,3.0,3.0,395.0,Entire condo,4
37.73241,-122.46432,Entire home/apt,1.0,1.0,2.0,126.0,Entire guest suite,4
37.77117,-122.43292,Entire home/apt,1.0,1.0,1.0,120.0,Entire condo,1
37.76317,-122.47029,Entire home/apt,2.5,4.0,4.0,590.0,Entire home,6
37.76555,-122.45213,Private room,4.0,1.0,2.0,55.0,Private room in rental unit,1
37.73987,-122.4234,Private room,1.0,1.0,1.0,85.0,Private room in home,2
37.78733057,-122.4637142,Entire home/apt,3.0,3.0,3.0,550.0,Entire home,6
37.77664,-122.45586,Entire home/apt,1.0,1.0,1.0,140.0,Entire rental unit,2
37.75635,-122.42864,Entire home/apt,2.0,4.0,5.0,1000.0,Entire home,8
37.74633,-122.44591,Entire home/apt,1.5,2.0,3.0,200.0,Entire rental unit,4
37.79961,-122.42771,Entire home/apt,1.0,1.0,1.0,81.0,Entire rental unit,1
37.75045,-122.44956,Entire home/apt,1.0,1.0,1.0,77.0,Entire rental unit,2
37.75981,-122.4188,Entire home/apt,1.0,2.0,2.0,153.0,Entire rental unit,4
37.79203,-122.40284,Entire home/apt,1.0,0.0,1.0,92.0,Entire rental unit,2
37.79175,-122.4045,Entire home/apt,1.0,0.0,1.0,99.0,Entire rental unit,2
37.73604,-122.43777,Entire home/apt,1.0,2.0,2.0,215.0,Entire rental unit,4
37.75117,-122.42567,Private room,0.5,1.0,1.0,100.0,Private room in home,1
37.78897,-122.41245,Entire home/apt,1.0,1.0,1.0,175.0,Entire rental unit,2
37.80121,-122.41339,Entire home/apt,1.0,1.0,1.0,177.0,Entire guest suite,2
37.77255,-122.44985,Private room,2.0,1.0,1.0,71.0,Private room in home,2
37.77085,-122.44814,Private room,2.0,1.0,2.0,71.0,Private room in home,4
37.77175,-122.45012,Private room,2.0,1.0,1.0,71.0,Private room in home,2
37.72525,-122.43013,Private room,2.0,2.0,1.0,51.0,Private room in home,1
37.77031,-122.44948,Private room,2.0,1.0,1.0,71.0,Private room in home,2
37.75893,-122.4664,Entire home/apt,1.0,1.0,1.0,109.0,Entire guest suite,2
37.74245617,-122.5042314,Entire home/apt,1.0,1.0,1.0,150.0,Entire guest suite,3
37.75474,-122.48924,Entire home/apt,3.0,3.0,6.0,427.0,Entire home,8
37.76761,-122.45139,Entire home/apt,1.0,1.0,1.0,195.0,Entire rental unit,2
37.7517,-122.5051,Private room,1.0,1.0,1.0,84.0,Private room in home,2
37.74102,-122.42815,Entire home/apt,1.0,1.0,1.0,94.0,Entire guesthouse,2
37.79739,-122.4052,Entire home/apt,1.0,1.0,2.0,125.0,Entire condo,4
37.80333,-122.40962,Entire home/apt,1.0,2.0,2.0,535.0,Entire condo,5
37.76122,-122.42319,Entire home/apt,1.0,2.0,2.0,347.0,Entire condo,4
37.78457,-122.43177,Entire home/apt,1.0,1.0,1.0,165.0,Entire condo,1
37.76699,-122.44643,Entire home/apt,1.0,3.0,3.0,175.0,Entire rental unit,6
37.78599,-122.43232,Private room,1.0,1.0,1.0,69.0,Private room in condo,1
37.77347,-122.44364,Private room,1.0,0.0,2.0,167.0,Private room in rental unit,4
37.77201,-122.4297,Private room,1.0,1.0,1.0,90.0,Private room in condo,1
37.78146,-122.45619,Entire home/apt,1.0,1.0,2.0,75.0,Entire guesthouse,2
37.75121,-122.40993,Private room,1.0,1.0,1.0,40.0,Private room in home,1
37.76646,-122.44425,Entire home/apt,1.0,1.0,1.0,123.0,Entire guest suite,2
37.74131,-122.41179,Entire home/apt,1.0,0.0,2.0,124.0,Entire rental unit,5
37.7488,-122.44064,Entire home/apt,2.0,2.0,2.0,300.0,Entire rental unit,5
37.79395,-122.42609,Entire home/apt,1.0,1.0,1.0,99.0,Entire rental unit,2
37.75686,-122.41019,Entire home/apt,1.0,1.0,3.0,110.0,Entire rental unit,3
37.7835,-122.47445,Private room,1.5,2.0,1.0,196.0,Private room in guest suite,2
37.77901881,-122.5037572,Private room,2.0,1.0,1.0,111.0,Private room in home,2
37.758919,-122.434776,Private room,1.5,1.0,1.0,108.0,Private room in condo,1
37.75891876,-122.4347763,Private room,1.5,1.0,1.0,77.0,Private room in condo,1
37.7587,-122.5088,Entire home/apt,2.0,2.0,4.0,293.0,Entire home,5
37.74033,-122.47144,Entire home/apt,0.5,1.0,1.0,160.0,Entire rental unit,2
37.74797,-122.41111,Entire home/apt,1.0,1.0,1.0,154.0,Entire guest suite,2
37.80109,-122.41385,Entire home/apt,2.5,3.0,4.0,332.0,Entire condo,10
37.72369,-122.42865,Private room,1.0,2.0,3.0,86.0,Private room in home,4
37.75512314,-122.3990479,Entire home/apt,2.0,3.0,4.0,234.0,Entire rental unit,5
37.75884,-122.42232,Entire home/apt,1.0,1.0,1.0,135.0,Entire rental unit,2
37.72833,-122.44125,Entire home/apt,1.0,1.0,1.0,225.0,Entire rental unit,2
37.77988,-122.48488,Entire home/apt,1.0,1.0,1.0,126.0,Entire rental unit,4
37.80489,-122.43746,Entire home/apt,1.0,0.0,2.0,338.0,Entire guest suite,2
37.74154,-122.4086,Entire home/apt,2.0,4.0,5.0,226.0,Entire home,6
37.801,-122.42436,Entire home/apt,1.0,1.0,1.0,115.0,Entire rental unit,2
37.73852,-122.39215,Private room,1.5,1.0,1.0,87.0,Private room in rental unit,1
37.73466,-122.41694,Entire home/apt,2.5,4.0,6.0,404.0,Entire home,8
37.75714,-122.43419,Entire home/apt,1.0,1.0,1.0,94.0,Entire guest suite,2
37.77458041,-122.4816229,Entire home/apt,1.0,1.0,1.0,96.0,Entire guest suite,2
37.74402,-122.43729,Entire home/apt,1.0,1.0,1.0,144.0,Entire guest suite,2
37.77689,-122.45594,Entire home/apt,2.0,3.0,3.0,475.0,Entire home,6
37.74403,-122.41755,Private room,1.0,2.0,2.0,83.0,Private room in home,2
37.73218,-122.43726,Private room,1.0,1.0,1.0,75.0,Private room in home,1
37.76829,-122.43968,Entire home/apt,2.0,2.0,3.0,448.0,Entire bungalow,4
37.76459,-122.45483,Entire home/apt,1.0,2.0,2.0,189.0,Entire serviced apartment,3
37.77547,-122.48116,Entire home/apt,1.0,1.0,2.0,103.0,Entire guest suite,2
37.79769,-122.41155,Entire home/apt,1.0,2.0,4.0,248.0,Entire rental unit,5
37.75594,-122.41105,Private room,1.0,1.0,1.0,70.0,Private room in home,1
37.7699,-122.42917,Private room,1.5,1.0,1.0,115.0,Private room in condo,2
37.75217,-122.4362,Entire home/apt,2.5,3.0,3.0,465.0,Entire home,6
37.78097,-122.40628,Entire home/apt,1.0,1.0,1.0,123.0,Entire condo,4
37.73932,-122.43337,Entire home/apt,1.0,1.0,1.0,135.0,Entire rental unit,2
37.74584,-122.42412,Entire home/apt,1.0,1.0,2.0,99.0,Entire rental unit,4
37.74762,-122.41584,Entire home/apt,1.0,1.0,1.0,184.0,Entire condo,3
37.74189,-122.41902,Private room,1.0,1.0,1.0,79.0,Private room in home,2
37.74444,-122.40408,Private room,1.0,1.0,1.0,95.0,Private room in home,2
37.7562,-122.40944,Entire home/apt,1.5,2.0,4.0,216.0,Entire rental unit,5
37.75292,-122.4186,Private room,1.0,1.0,1.0,78.0,Private room in guest suite,2
37.77426,-122.45376,Entire home/apt,1.0,1.0,1.0,157.0,Entire guest suite,2
37.79156,-122.44492,Entire home/apt,2.5,2.0,0.0,240.0,Entire rental unit,5
37.76497,-122.39798,Entire home/apt,2.0,2.0,2.0,443.0,Entire rental unit,4
37.73993,-122.4686,Entire home/apt,1.0,1.0,1.0,69.0,Entire guest suite,2
37.77739,-122.46161,Entire home/apt,1.0,1.0,2.0,175.0,Entire guest suite,2
37.7527,-122.43294,Entire home/apt,1.0,1.0,1.0,159.0,Entire rental unit,5
37.74988,-122.4355,Entire home/apt,1.0,1.0,1.0,159.0,Entire guest suite,2
37.75277,-122.43517,Entire home/apt,1.0,2.0,3.0,238.0,Entire home,7
37.78972,-122.43086,Entire home/apt,1.0,1.0,2.0,220.0,Entire loft,3
37.80074,-122.41048,Entire home/apt,1.0,2.0,3.0,252.0,Entire rental unit,6
37.80592,-122.41902,Entire home/apt,1.0,2.0,6.0,340.0,Entire guest suite,5
37.79492,-122.40312,Private room,1.0,1.0,1.0,500.0,Private room in home,2
37.79495,-122.40515,Private room,1.0,1.0,1.0,600.0,Private room in home,2
37.76394,-122.42142,Entire home/apt,1.0,3.0,4.0,282.0,Entire home,6
37.77234,-122.44622,Entire home/apt,1.0,1.0,3.0,185.0,Entire guest suite,5
37.80304,-122.44187,Entire home/apt,1.0,1.0,2.0,161.0,Entire rental unit,3
37.74412,-122.45273,Entire home/apt,2.0,3.0,5.0,435.0,Entire home,8
37.75796,-122.40913,Private room,1.0,1.0,1.0,81.0,Private room in cottage,2
37.76034,-122.42394,Private room,2.0,1.0,1.0,117.0,Private room in condo,2
37.76008606,-122.4384079,Entire home/apt,1.0,1.0,2.0,188.0,Entire rental unit,2
37.77099,-122.43355,Entire home/apt,1.0,1.0,2.0,165.0,Entire guest suite,3
37.80013,-122.42542,Private room,1.0,2.0,1.0,69.0,Private room in rental unit,1
37.72979,-122.44791,Private room,1.0,1.0,1.0,50.0,Private room in bungalow,1
37.77094,-122.43078,Private room,2.0,1.0,1.0,66.0,Private room in rental unit,1
37.75868,-122.46912,Entire home/apt,1.0,1.0,1.0,109.0,Entire rental unit,4
37.76553,-122.46981,Entire home/apt,1.0,1.0,0.0,248.0,Entire condo,2
37.76956,-122.42483,Entire home/apt,1.0,2.0,3.0,465.0,Entire home,4
37.77028,-122.43156,Entire home/apt,1.0,2.0,4.0,224.0,Entire rental unit,4
37.790672,-122.407249,Entire home/apt,1.0,1.0,1.0,133.0,Entire rental unit,2
37.76121,-122.41922,Private room,1.0,1.0,1.0,109.0,Private room in condo,1
37.76728,-122.43866,Private room,1.0,1.0,1.0,96.0,Private room in rental unit,2
37.76076,-122.4241,Entire home/apt,2.0,3.0,3.0,484.0,Entire condo,5
37.76845,-122.41869,Entire home/apt,1.5,2.0,2.0,399.0,Entire townhouse,4
37.78799,-122.4213,Entire home/apt,1.0,2.0,2.0,130.0,Entire condo,4
37.76354,-122.4673,Entire home/apt,1.0,2.0,2.0,132.0,Entire rental unit,4
37.80492,-122.41994,Private room,1.0,1.0,1.0,99.0,Private room in rental unit,1
37.77128,-122.43393,Entire home/apt,1.0,2.0,4.0,242.0,Entire rental unit,4
37.7774,-122.42003,Entire home/apt,1.0,1.0,1.0,184.0,Entire rental unit,2
37.7577,-122.39958,Entire home/apt,1.0,2.0,2.0,295.0,Entire condo,5
37.7568,-122.43698,Entire home/apt,1.0,1.0,1.0,458.0,Entire rental unit,2
37.75007,-122.41837,Private room,1.0,1.0,2.0,77.0,Private room in rental unit,2
37.74332,-122.40942,Entire home/apt,2.0,4.0,7.0,772.0,Entire home,10
37.76553,-122.39614,Entire home/apt,1.0,1.0,1.0,290.0,Entire home,2
37.77025,-122.42193,Entire home/apt,1.0,1.0,1.0,87.0,Entire rental unit,2
37.78421,-122.45896,Entire home/apt,1.0,1.0,2.0,225.0,Entire home,4
37.73457,-122.39348,Private room,1.0,1.0,1.0,79.0,Private room in home,1
37.77815,-122.45789,Entire home/apt,1.0,1.0,1.0,133.0,Entire guest suite,2
37.80017,-122.40334,Entire home/apt,1.0,1.0,1.0,207.0,Entire rental unit,2
37.76249,-122.40307,Entire home/apt,1.0,1.0,1.0,190.0,Entire rental unit,2
37.7516,-122.50727,Entire home/apt,2.0,4.0,6.0,747.0,Entire home,10
37.77082,-122.44825,Private room,2.0,1.0,1.0,53.0,Private room in home,1
37.75939,-122.50664,Private room,1.0,1.0,1.0,110.0,Private room in rental unit,2
37.761097,-122.424545,Private room,1.0,1.0,1.0,94.0,Private room in condo,2
37.77543,-122.40575,Shared room,1.0,1.0,2.0,150.0,Shared room in loft,2
37.80463,-122.42012,Entire home/apt,1.0,2.0,3.0,294.0,Entire rental unit,4
37.74372,-122.40828,Entire home/apt,1.0,1.0,1.0,89.0,Entire rental unit,2
37.75217,-122.40954,Private room,1.5,1.0,1.0,75.0,Private room in rental unit,2
37.7305,-122.45194,Entire home/apt,2.0,3.0,3.0,499.0,Entire home,5
37.77245,-122.44948,Entire home/apt,1.0,1.0,3.0,125.0,Entire rental unit,3
37.77985,-122.40352,Entire home/apt,1.5,1.0,2.0,180.0,Entire loft,2
37.75629,-122.47907,Private room,1.0,1.0,1.0,63.0,Private room in home,1
37.75761,-122.48117,Private room,1.0,1.0,1.0,68.0,Private room in home,1
37.78814,-122.46547,Entire home/apt,1.0,1.0,1.0,150.0,Entire rental unit,2
37.79612,-122.44765,Entire home/apt,1.0,2.0,2.0,350.0,Entire home,1
37.77025,-122.43231,Entire home/apt,3.0,3.0,4.0,688.0,Entire home,6
37.7774,-122.50255,Entire home/apt,1.0,1.0,2.0,159.0,Entire rental unit,4
37.74498,-122.4367,Entire home/apt,1.0,2.0,2.0,200.0,Entire guesthouse,4
37.77827,-122.43053,Entire home/apt,1.5,4.0,4.0,175.0,Entire rental unit,4
37.785438,-122.4441794,Entire home/apt,2.0,1.0,1.0,251.0,Entire home,2
37.74565,-122.41281,Entire home/apt,3.0,4.0,4.0,523.0,Entire home,7
37.77995,-122.40178,Entire home/apt,1.0,1.0,2.0,90.0,Entire rental unit,4
37.7435,-122.48473,Entire home/apt,1.0,1.0,1.0,79.0,Entire rental unit,1
37.75954,-122.43823,Entire home/apt,3.5,5.0,5.0,660.0,Entire home,9
37.78903737,-122.4099266,Entire home/apt,1.0,1.0,1.0,282.0,Entire rental unit,4
37.80069,-122.40586,Entire home/apt,1.5,2.0,2.0,150.0,Entire rental unit,4
37.79104,-122.41551,Entire home/apt,1.0,1.0,1.0,115.0,Entire rental unit,2
37.73386,-122.4638,Private room,3.0,1.0,1.0,69.0,Private room in home,2
37.73411,-122.44805,Private room,1.0,1.0,1.0,55.0,Private room in home,1
37.78242,-122.39963,Entire home/apt,1.0,0.0,0.0,97.0,Entire condo,2
37.76408,-122.42047,Entire home/apt,1.0,2.0,2.0,110.0,Entire condo,3
37.7678,-122.47557,Private room,1.0,1.0,1.0,100.0,Private room in townhouse,2
37.76067,-122.4389,Private room,1.0,2.0,2.0,358.0,Private room in rental unit,4
37.76018,-122.4402,Entire home/apt,2.0,3.0,6.0,771.0,Entire rental unit,8
37.80494,-122.44457,Entire home/apt,2.0,3.0,3.0,390.0,Entire condo,5
37.78002548,-122.4023743,Entire home/apt,1.0,2.0,2.0,203.0,Entire townhouse,4
37.75968,-122.39212,Entire home/apt,2.0,3.0,3.0,689.0,Entire home,6
37.77658,-122.40887,Entire home/apt,1.0,1.0,2.0,100.0,Entire rental unit,3
37.79819,-122.41816,Entire home/apt,1.0,2.0,2.0,356.0,Entire rental unit,4
37.73483,-122.41838,Entire home/apt,2.0,3.0,4.0,329.0,Entire rental unit,8
37.74184,-122.42423,Private room,1.0,1.0,1.0,76.0,Private room in rental unit,2
37.78528,-122.47445,Entire home/apt,1.0,2.0,3.0,200.0,Entire rental unit,6
37.76965,-122.43532,Entire home/apt,2.0,2.0,2.0,950.0,Entire rental unit,4
37.7651,-122.43541,Private room,1.0,1.0,1.0,120.0,Private room in rental unit,2
37.75655,-122.43645,Entire home/apt,2.5,3.0,4.0,700.0,Entire home,5
37.77811,-122.43639,Private room,1.5,1.0,1.0,125.0,Private room in rental unit,2
37.78517,-122.46989,Entire home/apt,1.0,1.0,1.0,152.0,Entire rental unit,2
37.73232,-122.44834,Private room,1.0,2.0,2.0,60.0,Private room in home,1
37.75686,-122.485,Private room,1.0,1.0,1.0,47.0,Private room in home,1
37.78992,-122.43446,Entire home/apt,1.0,1.0,1.0,150.0,Entire rental unit,2
37.75444,-122.42473,Entire home/apt,1.0,2.0,1.0,120.0,Entire rental unit,2
37.73222,-122.46171,Private room,1.0,2.0,3.0,153.0,Private room in home,4
37.74705963,-122.4063743,Entire home/apt,1.0,1.0,1.0,106.0,Entire rental unit,2
37.77593,-122.41064,Entire home/apt,2.0,2.0,2.0,217.0,Entire loft,4
37.76914609,-122.424602,Entire home/apt,1.0,0.0,1.0,882.0,Entire rental unit,2
37.76669,-122.43626,Entire home/apt,1.0,1.0,1.0,119.0,Entire guest suite,2
37.73217,-122.46167,Private room,1.0,1.0,1.0,147.0,Private room in home,2
37.75005,-122.43078,Entire home/apt,1.0,1.0,1.0,304.0,Entire rental unit,2
37.80289,-122.41986,Entire home/apt,1.0,1.0,1.0,143.0,Entire rental unit,1
37.76006,-122.43424,Entire home/apt,1.0,1.0,2.0,208.0,Entire rental unit,2
37.74859,-122.4318,Entire home/apt,2.0,3.0,3.0,945.0,Entire home,6
37.76581955,-122.4344177,Private room,2.0,1.0,1.0,126.0,Private room in condo,1
37.77683,-122.43633,Entire home/apt,2.0,3.0,3.0,603.0,Entire condo,5
37.77838,-122.46129,Entire home/apt,1.0,1.0,3.0,143.0,Entire guest suite,6
37.70942,-122.43542,Entire home/apt,1.0,1.0,1.0,113.0,Entire rental unit,2
37.77127,-122.42945,Private room,1.5,2.0,2.0,113.0,Private room in rental unit,3
37.76636,-122.44887,Entire home/apt,1.0,1.0,2.0,266.0,Entire rental unit,4
37.73863,-122.41713,Entire home/apt,1.0,2.0,2.0,149.0,Entire rental unit,4
37.79211,-122.41867,Entire home/apt,1.0,0.0,2.0,130.0,Entire condo,2
37.777439,-122.423988,Entire home/apt,1.0,1.0,2.0,250.0,Entire home,4
37.74778,-122.4045,Entire home/apt,1.0,1.0,2.0,200.0,Entire guest suite,4
37.7985,-122.43025,Entire home/apt,1.5,3.0,3.0,728.0,Entire condo,5
37.72817,-122.45077,Entire home/apt,1.0,2.0,3.0,149.0,Entire rental unit,4
37.759933,-122.404805,Entire home/apt,1.0,2.0,2.0,165.0,Entire rental unit,4
37.78792,-122.44379,Entire home/apt,1.0,1.0,1.0,162.0,Entire rental unit,3
37.77329,-122.42053,Entire home/apt,1.0,1.0,1.0,140.0,Entire rental unit,2
37.77965,-122.42432,Entire home/apt,1.0,0.0,1.0,120.0,Entire rental unit,2
37.80101,-122.4022,Private room,1.0,1.0,1.0,150.0,Private room in rental unit,2
37.73139151,-122.4476953,Entire home/apt,1.0,1.0,3.0,194.0,Entire guest suite,4
37.75956,-122.40186,Entire home/apt,1.0,0.0,1.0,130.0,Entire guest suite,2
37.77743,-122.42502,Entire home/apt,1.0,0.0,1.0,110.0,Entire rental unit,2
37.7811,-122.44389,Private room,1.0,1.0,1.0,151.0,Private room in condo,2
37.76023,-122.40916,Private room,1.0,1.0,1.0,124.0,Private room in home,2
37.78005,-122.39795,Entire home/apt,1.0,1.0,2.0,214.0,Entire rental unit,2
37.72686,-122.42014,Private room,1.0,1.0,1.0,90.0,Private room in home,2
37.72526,-122.4187,Private room,1.0,1.0,1.0,73.0,Private room in home,2
37.77206,-122.45181,Entire home/apt,1.0,1.0,1.0,225.0,Entire rental unit,2
37.75939,-122.42807,Entire home/apt,1.0,1.0,2.0,165.0,Entire rental unit,4
37.73875,-122.46224,Entire home/apt,1.0,2.0,3.0,225.0,Entire guest suite,4
37.71762,-122.46577,Private room,1.0,1.0,1.0,40.0,Private room in townhouse,1
37.77878,-122.48282,Entire home/apt,1.0,1.0,3.0,221.0,Entire guest suite,2
37.74725,-122.44512,Entire home/apt,2.0,2.0,3.0,199.0,Entire condo,4
37.75853508,-122.4277755,Entire home/apt,2.5,3.0,3.0,525.0,Entire home,5
37.78801727,-122.3897247,Entire home/apt,2.0,2.0,2.0,190.0,Entire condo,4
37.74711,-122.48927,Entire home/apt,1.0,1.0,2.0,140.0,Entire rental unit,4
37.72616,-122.44467,Entire home/apt,2.0,3.0,3.0,275.0,Entire home,6
37.77383423,-122.4271927,Entire home/apt,1.0,1.0,1.0,197.0,Entire guest suite,2
37.79484,-122.41188,Entire home/apt,1.0,1.0,1.0,165.0,Entire rental unit,2
37.74043,-122.41299,Entire home/apt,1.0,0.0,1.0,168.0,Entire guest suite,2
37.75927,-122.48258,Private room,1.5,1.0,1.0,56.0,Private room in home,2
37.76321,-122.39799,Entire home/apt,1.0,1.0,1.0,197.0,Entire guest suite,2
37.760288,-122.442162,Entire home/apt,1.0,0.0,1.0,200.0,Entire rental unit,2
37.77848,-122.44118,Private room,1.0,1.0,1.0,103.0,Private room in condo,2
37.75759,-122.42569,Entire home/apt,2.0,4.0,6.0,432.0,Entire rental unit,7
37.73545,-122.46474,Private room,3.0,1.0,1.0,60.0,Private room in home,1
37.77985,-122.40496,Entire home/apt,1.0,1.0,1.0,178.0,Entire condo,2
37.75259,-122.42552,Entire home/apt,1.0,1.0,1.0,150.0,Entire condo,2
37.77643447,-122.4703525,Entire home/apt,1.0,1.0,2.0,177.0,Entire home,2
37.79424,-122.41493,Entire home/apt,1.0,1.0,1.0,109.0,Entire rental unit,2
37.76391,-122.3934,Entire home/apt,1.0,1.0,1.0,239.0,Entire rental unit,4
37.7757,-122.42966,Entire home/apt,2.0,2.0,2.0,145.0,Entire rental unit,4
37.79082,-122.43561,Entire home/apt,3.5,4.0,4.0,896.0,Entire home,8
37.71926,-122.39355,Entire home/apt,1.0,2.0,2.0,85.0,Entire home,6
37.80126,-122.40576,Entire home/apt,1.0,2.0,3.0,170.0,Entire home,6
37.7539,-122.42339,Private room,1.5,1.0,1.0,93.0,Private room in condo,2
37.78645,-122.43827,Entire home/apt,2.5,3.0,3.0,564.0,Entire home,6
37.77914,-122.43591,Entire home/apt,1.0,0.0,1.0,87.0,Entire rental unit,2
37.72253,-122.40874,Entire home/apt,1.0,1.0,2.0,128.0,Entire guest suite,3
37.76081,-122.41894,Private room,1.0,1.0,2.0,114.0,Private room in guest suite,4
37.74035,-122.42012,Entire home/apt,1.0,1.0,1.0,150.0,Entire rental unit,2
37.78627,-122.39069,Entire home/apt,1.0,0.0,1.0,151.0,Entire condo,2
37.73963,-122.41492,Private room,1.0,1.0,1.0,104.0,Private room in home,2
37.73925,-122.42,Entire home/apt,2.0,3.0,3.0,300.0,Entire rental unit,5
37.78321,-122.47017,Entire home/apt,2.5,4.0,4.0,560.0,Entire home,6
37.77285,-122.45212,Entire home/apt,1.0,3.0,3.0,585.0,Entire townhouse,6
37.73234,-122.44256,Private room,1.0,1.0,2.0,114.0,Private room in home,2
37.75979233,-122.4196701,Entire home/apt,1.0,1.0,1.0,114.0,Entire guest suite,2
37.76155,-122.42443,Private room,1.0,1.0,1.0,100.0,Private room in rental unit,2
37.74948,-122.42253,Private room,1.0,1.0,1.0,66.0,Private room in rental unit,2
37.76176,-122.46901,Entire home/apt,1.0,1.0,2.0,227.0,Entire rental unit,2
37.78133,-122.42135,Entire home/apt,1.0,0.0,1.0,120.0,Entire condo,3
37.77428,-122.50759,Entire home/apt,1.0,1.0,1.0,140.0,Entire guest suite,2
37.77291,-122.46279,Private room,1.5,1.0,1.0,124.0,Private room in home,2
37.75888,-122.39843,Entire home/apt,1.0,1.0,1.0,121.0,Entire guesthouse,2
37.7707,-122.43017,Entire home/apt,2.0,3.0,4.0,392.0,Entire rental unit,6
37.801,-122.44779,Private room,2.0,1.0,1.0,155.0,Private room in home,2
37.72816,-122.45817,Private room,1.0,2.0,2.0,198.0,Private room in home,4
37.76726,-122.4453,Entire home/apt,1.0,1.0,1.0,111.0,Entire rental unit,3
37.79025,-122.43632,Entire home/apt,2.0,3.0,3.0,473.0,Entire home,5
37.74707,-122.40607,Entire home/apt,1.0,1.0,1.0,135.0,Entire rental unit,3
37.74038315,-122.4219131,Private room,1.0,1.0,2.0,176.0,Private room in home,2
37.76605,-122.41669,Private room,2.0,1.0,1.0,98.0,Private room in home,2
37.7675,-122.41514,Private room,2.0,1.0,1.0,95.0,Private room in home,2
37.76458,-122.41571,Private room,2.0,1.0,1.0,88.0,Private room in home,2
37.76538,-122.41461,Private room,2.0,1.0,1.0,94.0,Private room in home,2
37.77842,-122.46802,Private room,1.0,1.0,2.0,94.0,Private room in condo,2
37.77432,-122.43644,Private room,1.0,1.0,1.0,111.0,Private room in condo,2
37.7472,-122.50567,Entire home/apt,1.0,2.0,3.0,243.0,Entire home,4
37.71093,-122.38713,Entire home/apt,1.0,1.0,1.0,111.0,Entire rental unit,3
37.80008,-122.4056,Entire home/apt,1.0,1.0,2.0,170.0,Entire rental unit,6
37.80008,-122.4056,Entire home/apt,1.0,1.0,1.0,130.0,Entire rental unit,2
37.77641,-122.50991,Entire home/apt,3.5,4.0,4.0,417.0,Entire home,8
37.79344,-122.43571,Entire home/apt,1.0,2.0,6.0,500.0,Entire rental unit,4
37.78747,-122.41127,Private room,1.0,1.0,1.0,219.0,Room in hotel,2
37.77722,-122.42557,Entire home/apt,1.0,0.0,1.0,100.0,Entire rental unit,2
37.79793,-122.4418,Private room,1.5,1.0,1.0,570.0,Private room in condo,4
37.77743,-122.42502,Entire home/apt,1.0,0.0,1.0,120.0,Entire rental unit,2
37.78186,-122.39878,Entire home/apt,1.0,0.0,1.0,149.0,Entire condo,2
37.79802,-122.44742,Entire home/apt,1.0,0.0,1.0,210.0,Entire rental unit,2
37.78639,-122.44565,Private room,1.0,2.0,2.0,165.0,Private room in rental unit,3
37.7880361,-122.4081741,Private room,1.0,1.0,1.0,52.0,Private room in rental unit,2
37.79228,-122.41575,Entire home/apt,2.0,4.0,4.0,385.0,Entire rental unit,6
37.73862,-122.42717,Entire home/apt,1.0,1.0,2.0,113.0,Entire guest suite,4
37.72813,-122.46919,Private room,1.0,1.0,1.0,70.0,Private room in home,1
37.78444,-122.3938,Entire home/apt,1.0,1.0,1.0,128.0,Entire condo,2
37.78711,-122.41076,Private room,1.0,1.0,2.0,219.0,Private room in rental unit,2
37.77703,-122.44039,Private room,1.0,1.0,1.0,95.0,Private room in condo,2
37.75322,-122.43647,Entire home/apt,1.0,1.0,1.0,306.0,Entire home,2
37.73865,-122.41431,Entire home/apt,2.0,4.0,0.0,225.0,Entire home,6
37.74199,-122.42103,Entire home/apt,1.0,1.0,1.0,181.0,Entire home,2
37.74193,-122.46531,Entire home/apt,1.0,1.0,1.0,73.0,Entire guest suite,2
37.80132,-122.43092,Entire home/apt,1.5,2.0,3.0,399.0,Entire home,4
37.77698,-122.44192,Entire home/apt,1.0,2.0,2.0,235.0,Entire condo,4
37.72263,-122.46759,Entire home/apt,1.0,1.0,1.0,185.0,Entire guest suite,6
37.793583,-122.41539,Entire home/apt,1.0,0.0,1.0,100.0,Entire rental unit,2
37.76864,-122.4283,Private room,1.0,1.0,1.0,101.0,Private room in condo,1
37.77638,-122.40748,Entire home/apt,1.0,2.0,2.0,290.0,Entire home,5
37.79187,-122.4243,Entire home/apt,1.0,1.0,2.0,154.0,Entire rental unit,2
37.76182,-122.40388,Entire home/apt,2.5,3.0,3.0,260.0,Entire condo,5
37.78611755,-122.4774246,Entire home/apt,1.0,1.0,3.0,177.0,Entire guest suite,4
37.77353,-122.45986,Private room,1.5,1.0,1.0,124.0,Private room in home,2
37.79979,-122.42008,Entire home/apt,2.0,3.0,3.0,735.0,Entire rental unit,6
37.76791,-122.44643,Entire home/apt,1.0,1.0,1.0,205.0,Entire home,3
37.76841,-122.45009,Entire home/apt,1.0,1.0,1.0,99.0,Entire rental unit,2
37.7563,-122.43416,Entire home/apt,3.5,4.0,4.0,516.0,Entire home,9
